,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2442,3118908.0,Cordisburgo,31.0,MG,532.9999999999999,541.0714285714286,544.4000000000001,594.1846153846153,702.8571428571429
2443,3119005.0,Cordislândia,31.0,MG,443.25,478.84999999999997,538.3,582.2,560.0
2444,3119104.0,Corinto,31.0,MG,486.28846153846155,516.1192307692309,538.4423076923077,498.1769230769232,574.6153846153846
2445,3119203.0,Coroaci,31.0,MG,524.5642857142856,570.5642857142858,558.6999999999999,558.592857142857,624.2857142857143
2446,3119302.0,Coromandel,31.0,MG,496.51388888888897,508.2848101265823,530.3303797468352,545.1111111111109,589.873417721519
2447,3119401.0,Coronel Fabriciano,31.0,MG,495.2374358974361,524.4390243902437,534.5004878048778,554.4738461538461,654.829268292683
2448,3119500.0,Coronel Murta,31.0,MG,426.8,434.9,461.32,449.4,512.0
2449,3119609.0,Coronel Pacheco,31.0,MG,559.8,567.7,536.9,648.8,620.0
2450,3119708.0,Coronel Xavier Chaves,31.0,MG,516.9333333333333,540.8333333333334,543.8666666666667,521.1999999999999,640.0
2451,3119807.0,Córrego Danta,31.0,MG,388.9,450.6,440.4,424.6,440.0
2452,3119906.0,Córrego do Bom Jesus,31.0,MG,490.17083333333335,512.224,544.172,549.3958333333334,650.4
2453,3119955.0,Córrego Fundo,31.0,MG,470.14285714285717,485.8428571428571,515.9,553.9,614.2857142857143
2454,3120003.0,Córrego Novo,31.0,MG,503.7,478.54999999999995,397.0,524.65,550.0
2455,3120102.0,Couto de Magalhães de Minas,31.0,MG,484.65,486.24000000000007,520.95,469.05999999999995,516.0
2456,3120151.0,Crisólita,31.0,MG,385.22499999999997,445.125,465.15,430.625,455.0
2457,3120201.0,Cristais,31.0,MG,510.6714285714285,540.507142857143,532.7714285714286,554.0785714285714,532.8571428571429
2458,3120300.0,Cristália,31.0,MG,438.73999999999995,410.0,494.56000000000006,456.84,508.0
2459,3120409.0,Cristiano Otoni,31.0,MG,511.95,457.75,545.5333333333333,510.2333333333333,560.0
2460,3120508.0,Cristina,31.0,MG,435.1,468.97499999999997,488.95,474.325,475.0
2461,3120607.0,Crucilândia,31.0,MG,467.3666666666666,547.8666666666667,538.5666666666667,533.4,613.3333333333334
2462,3120706.0,Cruzeiro da Fortaleza,31.0,MG,483.6166666666666,523.2166666666667,528.55,502.2833333333333,680.0
2463,3120805.0,Cruzília,31.0,MG,499.94516129032263,520.4193548387096,525.0354838709677,548.0806451612904,596.7741935483871
2464,3120839.0,Cuparaque,31.0,MG,423.56000000000006,493.03999999999996,472.2,483.64,536.0
2465,3120870.0,Curral de Dentro,31.0,MG,454.5,495.26249999999993,498.3374999999999,473.9866666666667,597.5
2466,3120904.0,Curvelo,31.0,MG,533.068888888889,545.7517391304351,544.0543478260869,581.5640000000001,704.8695652173913
2467,3121001.0,Datas,31.0,MG,440.60588235294125,439.4882352941177,455.4882352941177,478.4529411764706,468.2352941176471
2468,3121100.0,Delfim Moreira,31.0,MG,446.6071428571428,468.20625,513.49375,541.3642857142856,478.75
2469,3121209.0,Delfinópolis,31.0,MG,451.2142857142858,492.09999999999997,481.15,474.6,497.5
2470,3121258.0,Delta,31.0,MG,422.06000000000006,456.2500000000001,496.1199999999999,434.2,462.0
2471,3121308.0,Descoberto,31.0,MG,457.73999999999995,461.0533333333333,497.0133333333333,462.9866666666667,530.6666666666666
2472,3121407.0,Desterro de Entre Rios,31.0,MG,503.975,572.25,539.475,558.1,595.0
2473,3121506.0,Desterro do Melo,31.0,MG,508.56000000000006,541.9333333333334,526.6833333333333,494.7,523.3333333333334
2474,3121605.0,Diamantina,31.0,MG,518.09,544.9445595854924,550.8212435233164,558.5152631578948,662.901554404145
2475,3121704.0,Diogo de Vasconcelos,31.0,MG,446.06666666666666,501.65000000000003,466.11666666666673,465.73333333333335,396.6666666666667
2476,3121803.0,Dionísio,31.0,MG,485.1666666666667,529.7461538461538,523.1769230769231,559.5666666666667,526.1538461538462
2477,3121902.0,Divinésia,31.0,MG,521.75,573.1500000000001,587.8499999999999,561.2,600.0
2478,3122009.0,Divino,31.0,MG,494.83684210526314,512.290909090909,528.1636363636363,560.4842105263157,595.4545454545455
2479,3122108.0,Divino das Laranjeiras,31.0,MG,502.66,549.3399999999999,525.74,500.96000000000004,452.0
2480,3122207.0,Divinolândia de Minas,31.0,MG,465.64000000000004,521.6,535.92,520.54,552.0
2481,3122306.0,Divinópolis,31.0,MG,535.8926689576175,557.9645879732738,562.2327394209351,598.9319587628873,683.2293986636971
2482,3122355.0,Divisa Alegre,31.0,MG,485.87058823529406,478.135294117647,518.0176470588235,490.00588235294117,629.4117647058823
2483,3122405.0,Divisa Nova,31.0,MG,527.55,468.4428571428571,512.9857142857143,575.875,574.2857142857143
2484,3122454.0,Divisópolis,31.0,MG,460.95000000000005,467.18749999999994,491.2375,415.73750000000007,497.5
2485,3122470.0,Dom Bosco,31.0,MG,423.6666666666666,457.24000000000007,458.56000000000006,467.09999999999997,496.0
2486,3122504.0,Dom Cavati,31.0,MG,466.6625,507.09999999999997,527.775,482.9375,492.5
2487,3122603.0,Dom Joaquim,31.0,MG,340.2,334.4,421.3,407.7,540.0
2488,3122702.0,Dom Silvério,31.0,MG,469.1555555555556,515.1333333333333,528.0555555555557,543.9000000000001,671.1111111111111
2489,3122801.0,Dom Viçoso,31.0,MG,,,,,
2490,3122900.0,Dona Euzébia,31.0,MG,463.90999999999997,522.2636363636365,537.0181818181819,536.8000000000001,569.0909090909091
2491,3123007.0,Dores de Campos,31.0,MG,471.875,519.8076923076923,514.5692307692308,497.71666666666664,549.2307692307693
2492,3123106.0,Dores de Guanhães,31.0,MG,494.65,533.7,549.4875000000001,543.5875,622.5
2493,3123205.0,Dores do Indaiá,31.0,MG,503.82083333333327,524.1130434782608,548.2043478260869,569.4791666666667,632.1739130434783
2494,3123304.0,Dores do Turvo,31.0,MG,515.375,531.05,532.4,563.525,601.6666666666666
2495,3123403.0,Doresópolis,31.0,MG,,,,,
2496,3123502.0,Douradoquara,31.0,MG,483.125,546.575,516.375,504.29999999999995,530.0
2497,3123528.0,Durandé,31.0,MG,463.1,524.4,492.2,633.0,440.0
2498,3123601.0,Elói Mendes,31.0,MG,488.5047619047617,513.8095238095239,534.8809523809524,545.1714285714287,610.0
2499,3123700.0,Engenheiro Caldas,31.0,MG,486.4533333333333,531.2733333333333,532.5799999999999,497.40666666666664,634.6666666666666
2500,3123809.0,Engenheiro Navarro,31.0,MG,455.93333333333334,468.79999999999995,521.9666666666667,453.6166666666666,580.0
2501,3123858.0,Entre Folhas,31.0,MG,493.3636363636364,510.45454545454555,533.3181818181819,574.9181818181819,692.7272727272727
2502,3123908.0,Entre Rios de Minas,31.0,MG,522.2375000000002,534.5424999999999,536.8125000000001,554.0274999999999,628.5
2503,3124005.0,Ervália,31.0,MG,508.25555555555565,538.5155555555555,534.8444444444443,554.9333333333333,664.4444444444445
2504,3124104.0,Esmeraldas,31.0,MG,486.13389830508464,503.6274193548387,520.6548387096774,512.4389830508475,556.7741935483871
2505,3124203.0,Espera Feliz,31.0,MG,496.020512820513,506.15249999999986,532.0850000000002,530.2846153846154,613.0
2506,3124302.0,Espinosa,31.0,MG,484.7943396226415,500.84000000000015,499.74909090909097,529.1962264150944,556.7272727272727
2507,3124401.0,Espírito Santo do Dourado,31.0,MG,406.0,467.8,523.1,401.3,600.0
2508,3124500.0,Estiva,31.0,MG,482.6555555555555,508.838888888889,508.3222222222222,509.9777777777777,641.1111111111111
2509,3124609.0,Estrela Dalva,31.0,MG,,,,,
2510,3124708.0,Estrela do Indaiá,31.0,MG,502.26000000000005,528.3399999999999,540.88,575.82,648.0
2511,3124807.0,Estrela do Sul,31.0,MG,408.95625000000007,444.7833333333332,463.87222222222226,451.95000000000005,426.6666666666667
2512,3124906.0,Eugenópolis,31.0,MG,535.9833333333333,602.9666666666668,568.6333333333333,591.7166666666666,860.0
2513,3125002.0,Ewbank da Câmara,31.0,MG,446.05,455.48333333333335,474.50000000000006,481.1833333333334,420.0
2514,3125101.0,Extrema,31.0,MG,502.8166666666666,545.1703703703703,549.5691358024693,552.0448717948718,602.2222222222222
2515,3125200.0,Fama,31.0,MG,523.9,538.2333333333332,558.2333333333333,552.6,400.0
2516,3125309.0,Faria Lemos,31.0,MG,472.5200000000001,428.66,450.03999999999996,499.7,608.0
2517,3125408.0,Felício dos Santos,31.0,MG,451.88750000000005,462.475,478.9375,510.4,537.5
2518,3125507.0,São Gonçalo do Rio Preto,31.0,MG,442.475,390.42499999999995,473.72499999999997,415.02500000000003,305.0
2519,3125606.0,Felisburgo,31.0,MG,450.5,422.6,463.5,414.8,700.0
2520,3125705.0,Felixlândia,31.0,MG,451.2230769230769,472.0571428571429,499.5857142857143,477.8692307692308,500.0
2521,3125804.0,Fernandes Tourinho,31.0,MG,577.9,600.8,586.4749999999999,657.1999999999999,800.0
2522,3125903.0,Ferros,31.0,MG,452.85714285714283,519.8142857142858,511.3,473.6,505.7142857142857
2523,3125952.0,Fervedouro,31.0,MG,490.06153846153853,525.5714285714286,542.5000000000001,528.0230769230769,605.7142857142857
2524,3126000.0,Florestal,31.0,MG,554.9050724637683,582.6726618705037,574.2438848920862,624.4652173913041,704.0287769784172
2525,3126109.0,Formiga,31.0,MG,537.7480519480522,562.3089361702127,561.2072340425527,614.713852813853,723.2340425531914
2526,3126208.0,Formoso,31.0,MG,497.4454545454546,511.44545454545454,516.1999999999999,521.809090909091,616.3636363636364
2527,3126307.0,Fortaleza de Minas,31.0,MG,477.7900000000001,507.06363636363636,521.8363636363637,502.2799999999999,529.0909090909091
2528,3126406.0,Fortuna de Minas,31.0,MG,436.2,470.625,489.375,507.59999999999997,445.0
2529,3126505.0,Francisco Badaró,31.0,MG,468.28000000000003,435.37999999999994,476.06000000000006,417.03999999999996,552.0
2530,3126604.0,Francisco Dumont,31.0,MG,,,,,
2531,3126703.0,Francisco Sá,31.0,MG,465.23333333333346,475.15238095238107,493.74523809523816,491.53095238095244,625.7142857142857
2532,3126752.0,Franciscópolis,31.0,MG,517.7,541.4833333333332,549.8000000000001,579.52,640.0
2533,3126802.0,Frei Gaspar,31.0,MG,463.5857142857143,469.18571428571425,495.38571428571424,506.85714285714295,471.42857142857144
2534,3126901.0,Frei Inocêncio,31.0,MG,472.9,502.35,550.0,568.55,610.0
2535,3126950.0,Frei Lagonegro,31.0,MG,413.8,486.55,478.57500000000005,461.70000000000005,505.0
2536,3127008.0,Fronteira,31.0,MG,469.6571428571429,495.48695652173916,490.8869565217392,485.8666666666668,536.5217391304348
2537,3127057.0,Fronteira dos Vales,31.0,MG,433.0,566.4,498.3,552.3,360.0
2538,3127073.0,Fruta de Leite,31.0,MG,422.2571428571428,458.2428571428572,497.40000000000003,487.62857142857143,494.2857142857143
2539,3127107.0,Frutal,31.0,MG,501.10514705882355,514.473611111111,535.7423611111111,533.4970588235295,612.0833333333334
2540,3127206.0,Funilândia,31.0,MG,471.5999999999999,506.9,499.14,503.71999999999997,636.0
2541,3127305.0,Galiléia,31.0,MG,,,,,
2542,3127339.0,Gameleiras,31.0,MG,355.8,478.8,564.1,562.1,660.0
2543,3127354.0,Glaucilândia,31.0,MG,527.45,564.7,524.15,474.15,580.0
2544,3127370.0,Goiabeira,31.0,MG,445.3,533.575,503.1,503.92499999999995,620.0
2545,3127388.0,Goianá,31.0,MG,497.93571428571425,502.0214285714286,525.6999999999999,489.3928571428573,578.5714285714286
2546,3127404.0,Gonçalves,31.0,MG,608.6,609.6,559.5,530.9,920.0
2547,3127503.0,Gonzaga,31.0,MG,537.15,529.75,474.25,497.0,610.0
2548,3127602.0,Gouveia,31.0,MG,454.07647058823534,461.1105263157894,498.54210526315785,505.5764705882352,572.6315789473684
2549,3127701.0,Governador Valadares,31.0,MG,520.7357043235703,552.3130727762798,555.9828840970351,582.4153417015339,667.1698113207547
2550,3127800.0,Grão Mogol,31.0,MG,506.19999999999993,516.5199999999999,553.8799999999999,516.52,524.0
2551,3127909.0,Grupiara,31.0,MG,442.8,453.41999999999996,501.0,521.0600000000001,432.0
2552,3128006.0,Guanhães,31.0,MG,524.0915254237287,539.2327868852459,548.1573770491805,572.4898305084745,660.0
2553,3128105.0,Guapé,31.0,MG,476.53333333333325,497.27777777777777,515.0777777777779,481.8222222222222,531.1111111111111
2554,3128204.0,Guaraciaba,31.0,MG,495.81250000000006,496.725,522.3499999999999,494.97499999999997,682.5
2555,3128253.0,Guaraciama,31.0,MG,479.5625,493.5,496.1625,484.86249999999995,525.0
2556,3128303.0,Guaranésia,31.0,MG,501.716,526.9423076923077,542.5692307692308,560.0240000000001,674.6153846153846
2557,3128402.0,Guarani,31.0,MG,558.6,612.3,511.4,664.9,640.0
2558,3128501.0,Guarará,31.0,MG,551.3,644.1,590.8,648.8,640.0
2559,3128600.0,Guarda-Mor,31.0,MG,456.57500000000005,450.17499999999995,468.9916666666666,473.30833333333334,465.0
2560,3128709.0,Guaxupé,31.0,MG,530.6284313725489,552.1308411214952,561.1112149532713,588.8039215686273,667.6635514018692
2561,3128808.0,Guidoval,31.0,MG,538.3875,538.3666666666667,520.4888888888889,544.925,597.7777777777778
2562,3128907.0,Guimarânia,31.0,MG,507.7,526.9250000000001,509.42499999999995,580.225,530.0
2563,3129004.0,Guiricema,31.0,MG,513.4758620689656,504.44827586206895,524.0103448275862,550.9896551724139,654.4827586206897
2564,3129103.0,Gurinhatã,31.0,MG,465.7,430.8,511.4,569.7,260.0
2565,3129202.0,Heliodora,31.0,MG,439.9428571428571,455.22499999999997,496.37499999999994,459.68571428571425,580.0
2566,3129301.0,Iapu,31.0,MG,505.23684210526324,531.6200000000001,547.0049999999999,554.5473684210527,600.0
2567,3129400.0,Ibertioga,31.0,MG,457.75,497.20000000000005,526.5,461.3,590.0
2568,3129509.0,Ibiá,31.0,MG,508.95,551.0999999999999,555.8677419354838,547.53,610.3225806451613
2569,3129608.0,Ibiaí,31.0,MG,450.93999999999994,429.86,465.88,438.32,388.0
2570,3129657.0,Ibiracatu,31.0,MG,398.525,407.85,355.82500000000005,437.6,335.0
2571,3129707.0,Ibiraci,31.0,MG,469.0,537.8666666666667,528.1333333333333,478.9666666666667,486.6666666666667
2572,3129806.0,Ibirité,31.0,MG,490.6367741935485,506.4139393939395,525.4769696969695,521.4399999999998,556.4848484848485
2573,3129905.0,Ibitiúra de Minas,31.0,MG,505.15,532.7,566.4000000000001,542.45,570.0
2574,3130002.0,Ibituruna,31.0,MG,409.7,527.1,498.0,350.4,660.0
2575,3130051.0,Icaraí de Minas,31.0,MG,431.225,469.675,475.25,490.67499999999995,360.0
2576,3130101.0,Igarapé,31.0,MG,501.2983606557377,529.0406250000001,537.7312499999998,548.7409836065574,601.875
2577,3130200.0,Igaratinga,31.0,MG,473.7,470.2666666666667,503.59999999999997,439.1,586.6666666666666
2578,3130309.0,Iguatama,31.0,MG,515.48,545.9090909090909,548.9818181818182,577.8399999999999,663.6363636363636
2579,3130408.0,Ijaci,31.0,MG,477.45000000000005,523.5,524.2833333333333,488.6166666666667,595.5555555555555
2580,3130507.0,Ilicínea,31.0,MG,472.52592592592595,509.62413793103445,517.8241379310346,538.7296296296296,584.1379310344828
2581,3130556.0,Imbé de Minas,31.0,MG,442.0,451.05,471.29999999999995,496.8,610.0
2582,3130606.0,Inconfidentes,31.0,MG,520.4814285714284,529.5547945205477,547.4410958904109,576.1514285714287,632.8767123287671
2583,3130655.0,Indaiabira,31.0,MG,508.0200000000001,529.94,542.53,511.15,574.0
2584,3130705.0,Indianópolis,31.0,MG,446.37000000000006,459.40909090909093,492.52727272727276,438.46999999999997,418.1818181818182
2585,3130804.0,Ingaí,31.0,MG,434.0799999999999,483.41999999999996,468.4,450.68,520.0
2586,3130903.0,Inhapim,31.0,MG,497.24146341463415,515.3568181818182,530.7045454545454,531.5634146341463,554.0909090909091
2587,3131000.0,Inhaúma,31.0,MG,522.26,564.8199999999999,528.6,507.5799999999999,632.0
2588,3131109.0,Inimutaba,31.0,MG,534.5,520.1,523.65,488.9,460.0
2589,3131158.0,Ipaba,31.0,MG,463.4666666666667,496.47499999999997,523.5833333333334,481.175,513.3333333333334
2590,3131208.0,Ipanema,31.0,MG,456.1807692307693,494.90370370370374,520.2296296296298,489.19615384615383,596.2962962962963
2591,3131307.0,Ipatinga,31.0,MG,543.4595238095244,569.5969987995209,564.8012004801919,613.7645363408511,723.6974789915967
2592,3131406.0,Ipiaçu,31.0,MG,513.875,549.55,537.6,527.275,685.0
2593,3131505.0,Ipuiúna,31.0,MG,526.14,582.8,570.1600000000001,567.6400000000001,674.0
2594,3131604.0,Iraí de Minas,31.0,MG,485.47499999999997,465.32500000000005,468.075,493.91249999999997,280.0
2595,3131703.0,Itabira,31.0,MG,519.7273076923079,547.9966789667899,559.833579335793,579.7292307692308,677.1955719557195
2596,3131802.0,Itabirinha,31.0,MG,441.61249999999995,487.6875,521.425,474.8375,577.5
2597,3131901.0,Itabirito,31.0,MG,494.61226415094353,521.8566037735849,533.5471698113207,543.0660377358491,601.6981132075472
2598,3132008.0,Itacambira,31.0,MG,473.49375,515.2875,527.9625,508.0375,602.5
2599,3132107.0,Itacarambi,31.0,MG,440.15,484.2904761904762,493.4666666666668,460.32000000000005,456.1904761904762
2600,3132206.0,Itaguara,31.0,MG,515.8382352941176,559.7970588235295,539.65,597.8176470588236,650.5882352941177
2601,3132305.0,Itaipé,31.0,MG,451.2428571428572,488.2000000000001,510.07142857142856,492.5571428571429,611.4285714285714
2602,3132404.0,Itajubá,31.0,MG,540.2144508670516,562.608963585434,561.2764705882347,610.223988439306,703.641456582633
2603,3132503.0,Itamarandiba,31.0,MG,487.5857142857141,527.0714285714283,536.030357142857,550.1839285714285,559.6428571428571
2604,3132602.0,Itamarati de Minas,31.0,MG,481.85,487.92499999999995,523.725,503.225,645.0
2605,3132701.0,Itambacuri,31.0,MG,485.0052631578948,521.9736842105262,528.3421052631579,521.4947368421052,560.0
2606,3132800.0,Itambé do Mato Dentro,31.0,MG,523.4666666666666,602.1333333333333,573.4333333333334,558.7666666666668,673.3333333333334
2607,3132909.0,Itamogi,31.0,MG,540.5428571428572,589.3066666666666,556.7133333333334,593.9785714285715,721.3333333333334
2608,3133006.0,Itamonte,31.0,MG,489.05263157894734,514.978947368421,538.4421052631579,564.9894736842106,546.3157894736842
2609,3133105.0,Itanhandu,31.0,MG,522.5106382978724,553.4770833333332,558.8166666666665,578.8978723404254,670.8333333333334
2610,3133204.0,Itanhomi,31.0,MG,471.71764705882356,493.0411764705882,507.1235294117647,503.2,557.6470588235294
2611,3133303.0,Itaobim,31.0,MG,464.2588235294117,490.5055555555556,501.4666666666665,490.5117647058823,456.6666666666667
2612,3133402.0,Itapagipe,31.0,MG,482.01463414634145,516.1780487804878,526.6243902439024,541.5195121951222,544.8780487804878
2613,3133501.0,Itapecerica,31.0,MG,493.5729729729729,534.2243243243244,544.6,579.7702702702704,728.6486486486486
2614,3133600.0,Itapeva,31.0,MG,467.52727272727276,500.40714285714284,544.1785714285713,508.40909090909093,578.5714285714286
2615,3133709.0,Itatiaiuçu,31.0,MG,484.9571428571429,538.3375000000001,540.1125000000001,505.59999999999997,650.0
2616,3133758.0,Itaú de Minas,31.0,MG,506.6611111111112,533.9055555555557,546.7518518518519,555.8759259259261,660.0
2617,3133808.0,Itaúna,31.0,MG,554.0017699115045,589.205652173913,581.2404347826088,630.2146017699117,716.8695652173913
2618,3133907.0,Itaverava,31.0,MG,536.7,484.9000000000001,504.2,643.2,686.6666666666666
2619,3134004.0,Itinga,31.0,MG,418.44444444444446,436.0666666666667,468.9222222222222,453.99999999999994,375.55555555555554
2620,3134103.0,Itueta,31.0,MG,483.4111111111111,530.1,568.7222222222222,559.411111111111,564.4444444444445
2621,3134202.0,Ituiutaba,31.0,MG,518.9886731391587,535.8984276729561,543.8896226415094,561.5372168284789,625.5974842767296
2622,3134301.0,Itumirim,31.0,MG,499.65999999999997,515.8545454545455,522.4454545454545,514.63,467.27272727272725
2623,3134400.0,Iturama,31.0,MG,492.69780219780193,509.9216494845359,529.5556701030928,541.3032967032968,569.4845360824743
2624,3134509.0,Itutinga,31.0,MG,461.09999999999997,519.7375000000001,522.2250000000001,509.47499999999997,572.5
2625,3134608.0,Jaboticatubas,31.0,MG,490.72413793103453,504.77333333333337,540.7899999999998,532.8896551724139,580.6666666666666
2626,3134707.0,Jacinto,31.0,MG,476.49999999999994,485.1111111111112,515.0555555555555,465.18571428571425,542.2222222222222
2627,3134806.0,Jacuí,31.0,MG,485.4750000000001,501.98333333333335,537.7750000000001,546.8083333333334,633.3333333333334
2628,3134905.0,Jacutinga,31.0,MG,533.8723404255319,565.5750000000002,554.5645833333332,596.3021276595745,595.4166666666666
2629,3135001.0,Jaguaraçu,31.0,MG,469.95000000000005,466.7333333333333,488.8333333333333,505.65,473.3333333333333
2630,3135050.0,Jaíba,31.0,MG,485.18409090909097,504.1653061224491,515.6244897959183,532.0090909090908,532.6530612244898
2631,3135076.0,Jampruca,31.0,MG,400.34999999999997,412.34999999999997,447.675,379.80000000000007,225.0
2632,3135100.0,Janaúba,31.0,MG,508.4319148936172,526.055737704918,533.0508196721311,547.5885106382983,654.672131147541
2633,3135209.0,Januária,31.0,MG,498.9446327683617,509.0696132596683,522.4734806629834,533.2892655367233,597.9005524861878
2634,3135308.0,Japaraíba,31.0,MG,519.2727272727273,559.9583333333334,530.5500000000001,633.2545454545453,663.3333333333334
2635,3135357.0,Japonvar,31.0,MG,489.9999999999999,534.7777777777778,545.3333333333334,543.7888888888888,666.6666666666666
2636,3135407.0,Jeceaba,31.0,MG,489.26666666666665,524.8333333333334,523.2666666666668,572.6999999999999,406.6666666666667
2637,3135456.0,Jenipapo de Minas,31.0,MG,478.8444444444445,521.9555555555556,546.0555555555555,532.1444444444445,620.0
2638,3135506.0,Jequeri,31.0,MG,470.5428571428571,498.5571428571429,506.17142857142863,473.8142857142857,662.8571428571429
2639,3135605.0,Jequitaí,31.0,MG,441.1,451.61818181818177,466.55454545454546,432.05454545454546,438.1818181818182
2640,3135704.0,Jequitibá,31.0,MG,535.25,568.35,529.8,627.55,750.0
2641,3135803.0,Jequitinhonha,31.0,MG,491.12173913043483,505.184,513.8839999999998,530.3260869565217,586.4
2642,3135902.0,Jesuânia,31.0,MG,446.1,532.0,556.7,714.7,640.0
2643,3136009.0,Joaíma,31.0,MG,441.96666666666664,464.1833333333334,470.79999999999995,456.0833333333333,423.3333333333333
2644,3136108.0,Joanésia,31.0,MG,579.25,607.0,600.3,561.75,610.0
2645,3136207.0,João Monlevade,31.0,MG,526.8811475409839,552.1510040160639,554.5919678714857,593.877049180328,674.0562248995984
2646,3136306.0,João Pinheiro,31.0,MG,498.1742857142856,517.4306306306304,526.0657657657656,540.9628571428573,567.5675675675676
2647,3136405.0,Joaquim Felício,31.0,MG,505.3428571428571,521.3125,536.9375,587.9571428571429,610.0
2648,3136504.0,Jordânia,31.0,MG,442.3285714285715,436.925,473.06249999999994,376.2857142857143,455.0
2649,3136520.0,José Gonçalves de Minas,31.0,MG,450.5125,457.7125,452.56249999999994,484.075,512.5
2650,3136553.0,José Raydan,31.0,MG,447.29999999999995,438.04999999999995,467.0,468.8,590.0
2651,3136579.0,Josenópolis,31.0,MG,473.3999999999999,494.59999999999997,527.9333333333334,371.6666666666667,620.0
2652,3136603.0,Nova União,31.0,MG,476.2714285714286,496.07142857142856,514.0857142857143,517.6428571428571,497.14285714285717
2653,3136652.0,Juatuba,31.0,MG,506.13333333333344,505.9736842105264,527.7578947368422,510.7277777777779,545.2631578947369
2654,3136702.0,Juiz de Fora,31.0,MG,545.373518615626,574.1832734735766,569.6821446895843,609.8604090194021,699.8973832734736
2655,3136801.0,Juramento,31.0,MG,412.90000000000003,449.48333333333335,478.36666666666673,470.5166666666667,560.0
2656,3136900.0,Juruaia,31.0,MG,492.31000000000006,529.3909090909091,545.3727272727273,571.5200000000001,547.2727272727273
2657,3136959.0,Juvenília,31.0,MG,470.15000000000003,487.98750000000007,516.1375,526.375,477.5
2658,3137007.0,Ladainha,31.0,MG,447.36249999999995,511.98749999999995,532.925,526.9625,645.0
2659,3137106.0,Lagamar,31.0,MG,453.4571428571429,526.3000000000001,522.0,509.08571428571435,531.4285714285714
2660,3137205.0,Lagoa da Prata,31.0,MG,526.4229999999997,540.2046296296296,545.3333333333334,586.189,668.5185185185185
2661,3137304.0,Lagoa dos Patos,31.0,MG,499.45,536.15,504.6,514.75,380.0
2662,3137403.0,Lagoa Dourada,31.0,MG,496.8621621621621,518.3026315789474,536.9605263157895,540.2027027027026,655.7894736842105
2663,3137502.0,Lagoa Formosa,31.0,MG,495.9526315789474,520.22,531.115,572.6210526315789,638.0
2664,3137536.0,Lagoa Grande,31.0,MG,494.2818181818182,482.35454545454536,500.22727272727263,511.65454545454554,600.0
2665,3137601.0,Lagoa Santa,31.0,MG,542.3335365853657,568.8491124260354,565.4005917159767,592.4542682926829,700.3550295857988
2666,3137700.0,Lajinha,31.0,MG,459.5666666666666,504.5444444444444,538.1111111111111,515.9555555555556,460.0
2667,3137809.0,Lambari,31.0,MG,488.76666666666665,521.6078947368421,522.7763157894736,537.8666666666667,551.0526315789474
2668,3137908.0,Lamim,31.0,MG,451.3666666666666,508.5333333333333,502.1666666666667,464.1333333333334,766.6666666666666
2669,3138005.0,Laranjal,31.0,MG,429.34999999999997,460.96000000000004,450.2,439.07500000000005,432.0
2670,3138104.0,Lassance,31.0,MG,420.1,421.3,485.6,416.1,840.0
2671,3138203.0,Lavras,31.0,MG,537.7740816326531,564.2223107569721,563.067330677291,596.9961224489793,693.5059760956175
2672,3138302.0,Leandro Ferreira,31.0,MG,510.5,470.5,503.4,638.3,600.0
2673,3138351.0,Leme do Prado,31.0,MG,484.5928571428571,541.7285714285715,522.5428571428572,542.4642857142857,621.4285714285714
2674,3138401.0,Leopoldina,31.0,MG,523.9285714285716,557.0054726368161,549.3049751243781,578.0326530612246,659.7014925373135
2675,3138500.0,Liberdade,31.0,MG,532.1833333333334,557.5333333333333,557.3083333333334,560.275,675.0
2676,3138609.0,Lima Duarte,31.0,MG,493.56666666666666,516.0083333333334,516.6958333333333,514.3166666666667,557.5
2677,3138625.0,Limeira do Oeste,31.0,MG,477.2250000000001,493.3764705882354,509.40588235294115,498.16874999999993,589.4117647058823
2678,3138658.0,Lontra,31.0,MG,461.56666666666666,473.12500000000006,497.4812499999999,472.45333333333326,376.25
2679,3138674.0,Luisburgo,31.0,MG,508.41999999999996,597.58,561.46,564.3399999999999,860.0
2680,3138682.0,Luislândia,31.0,MG,423.875,501.55,521.825,496.45000000000005,470.0
2681,3138708.0,Luminárias,31.0,MG,481.32272727272726,524.4636363636365,522.9499999999999,487.11818181818177,588.1818181818181
2682,3138807.0,Luz,31.0,MG,528.0281250000002,538.4281249999999,538.015625,586.1374999999999,601.25
2683,3138906.0,Machacalis,31.0,MG,467.63333333333327,450.45000000000005,531.4,512.2333333333333,456.6666666666667
2684,3139003.0,Machado,31.0,MG,518.3988235294117,539.8369942196533,549.4364161849709,571.2617647058821,657.9190751445087
2685,3139102.0,Madre de Deus de Minas,31.0,MG,445.92499999999995,481.1,488.46999999999997,477.9,412.0
2686,3139201.0,Malacacheta,31.0,MG,454.87368421052633,492.0545454545454,505.090909090909,489.63684210526316,521.8181818181819
2687,3139250.0,Mamonas,31.0,MG,509.7,548.8000000000001,530.8333333333334,557.1333333333333,640.0
2688,3139300.0,Manga,31.0,MG,447.1583333333335,451.7166666666665,469.1041666666667,454.5833333333333,445.8333333333333
